epiOrStroma	Mean.Layer.1	Mean.Layer.2	Mean.Layer.3	Mean.of.inner.border.Layer.1	Mean.of.inner.border.Layer.2	Mean.of.inner.border.Layer.3	Border.Contrast.Layer.1	Border.Contrast.Layer.2	Border.Contrast.Layer.3	Contrast.to.neighbor.pixels.Layer.1..3.	Contrast.to.neighbor.pixels.Layer.2..3.	Contrast.to.neighbor.pixels.Layer.3..3.	Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.	Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.	Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.	Mean.Diff..to.neighbors.Layer.1..0.	Mean.Diff..to.neighbors.Layer.2..0.	Mean.Diff..to.neighbors.Layer.3..0.	Mean.Diff..to.neighbors..abs..Layer.1..0.	Mean.Diff..to.neighbors..abs..Layer.2..0.	Mean.Diff..to.neighbors..abs..Layer.3..0.	Mean.diff..to.scene.Layer.1	Mean.diff..to.scene.Layer.2	Mean.diff..to.scene.Layer.3	Area..Pxl.	Border.length..Pxl.	Length..mu_m.	Number.of.pixels	Volume..Pxl.	Width..mu_m.	Area..excluding.inner.polygons...Pxl.	Number.of.edges..polygon.	Perimeter..polygon...Pxl.	Area.of.sub.objects..mean..1...Pxl.	GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..	GLCM.Contrast..quick.8.11..Layer.1..all.dir..	GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..	GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..	GLCM.Mean..quick.8.11..Layer.1..all.dir..	Number.of.sub.objects.Nucleus..1.	Number.of.sub.objects.Dark..1.	Area.of.sub.objects.Nucleus..1...Pxl.	Area.of.sub.objects.Dark..1...Pxl.	Rel..area.of.sub.objects.Nucleus..1.	Rel..area.of.sub.objects.Dark..1.	Rel..area.of.sub.objects.unclassified..1.
1	158.13824395	103.96858377	199.62338069	189.5334873	140.47228637	219.69168591	-16.944227006	-18.426614481	-11.554794521	-105.82760496	-179.07905291	-45.056477206	195.5625	163.4375	216.5625	-40.522073049	-46.496520456	-24.097957409	52.50417748	60.853452864	29.90489524	-27.027296096	-25.687661309	-14.547511748	15979	1114	1.71e+08	15979	15979	1.5e+08	15916	132	960.30484961	456.54285714	0.059879015613	1012.4928223	22.357592689	0.00021618138823	157.39714575	17	17	4343	2684	0.27179422993	0.16797046123	0.56023530884
1	114.77061106	52.730843841	175.94665373	162.45980254	99.736248237	204.00987306	-40.161504425	-40.625	-32.57079646	-524.78614492	-1114.2237021	-199.84463407	122.0625	56.25	194.125	-94.65436495	-91.978459193	-52.499694271	94.65436495	91.978459193	52.499694271	-70.394928984	-76.925401234	-38.224238701	4124	904	141786993.82	4124	4124	87541299.798	4051	129	785.99279086	164.96	0.046799502726	1234.2446173	25.597723256	0.00010043523723	117.26013652	6	19	1361	2763	0.33001939864	0.66998060136	0
1	147.35505471	74.177690675	198.63432958	168.70155902	95.035634744	210.24944321	-21.680272109	-21.551020408	-18.202380952	-223.27372226	-573.70987086	-83.258608855	213.4375	126.5625	235.1875	-44.836174983	-53.686875213	-23.30982339	52.816038736	58.939164234	28.865988903	-37.81048533	-55.4785544	-15.536562858	6123	588	115847194.34	6123	6123	88643114.431	6132	88	504.85514072	291.57142857	0.049044262292	751.25712162	20.21264679	9.012644385e-05	147.85968338	7	12	1673	2593	0.27323207578	0.42348521966	0.30328270456
1	183.13527144	125.99983938	220.61034372	201.60760402	139.00573888	230.51362984	2.2671190623	2.8426896977	3.0197409007	-16.685584655	3.6871327666	-0.17741031246	186.3125	92	217.75	-8.5659324906	-3.6830499687	-2.7890232892	15.164297751	24.944955365	9.1320402705	-16.081843412	-15.959757248	-5.5884323833	31130	1772	347819886.18	31130	31130	160538513.94	31233	208	1517.084696	587.35849057	0.061955220785	575.88047342	17.223042892	0.00012682424057	182.76965129	30	21	7069	3333	0.22707998715	0.10706713781	0.66585287504
1	182.33751836	129.46071953	218.76204112	200.76666667	153.96363636	226.16969697	-8.7604166667	-9.7833333333	-5.9645833333	-66.605887102	-153.55728835	-23.130398577	116.5	63.1875	184.9375	-24.661648314	-34.505571109	-12.025734045	42.44897892	54.458974234	23.706021626	-16.879596499	-12.498877101	-7.4367349872	13620	762	2.4e+08	13620	13620	9.7e+07	13610	62	696.13022754	544.8	0.059533284014	683.10916338	18.799366708	0.00015422115563	181.85924407	16	8	3500	1338	0.25697503671	0.098237885463	0.64478707783
1	181.14905736	124.77655636	222.26103548	189.33090379	127.36151603	221.40233236	-10.905797101	-10.468599034	-9.13647343	-23.26557822	-8.6620007797	6.3837888445	133.375	69.5625	188.8125	-17.338779867	-13.3007661	-5.4356016626	21.552038775	23.286629612	7.6331503904	-18.068057498	-17.183040272	-3.9377406188	17557	880	166893291.88	17557	17557	143451598.32	17586	101	748.80412212	501.62857143	0.065887316005	438.90623174	15.251056725	0.00013812585468	180.93279763	18	16	5061	3006	0.28826109244	0.17121376089	0.54052514667
1	182.69852455	131.64405784	221.48139176	185.91695502	129.12341407	223.71626298	-3.7218683652	-3.4363057325	-2.4649681529	13.3137613	32.629841741	13.57847539	165.0625	118.75	210.0625	-10.713745049	-12.728455447	-5.8772593474	15.765399316	20.543793739	8.0397461992	-16.5185903	-10.315538788	-4.7173843393	13623	1080	2.31e+08	13623	13623	1.15e+08	13610	124	942.66917468	619.22727273	0.068059220253	564.53470472	16.710837798	0.00013727239188	182.33954178	13	8	3292	1494	0.24165015048	0.10966747412	0.64868237539
1	180.14839404	127.17082361	219.49515521	196.14112903	142.76008065	229.31754032	-1.9129429892	-2.6271186441	-0.35824345146	-17.412716984	-10.364182239	3.6330986258	167.25	105.6875	218.25	-16.605799849	-17.371953632	-6.7090644698	30.106800841	37.992468104	17.819032462	-19.068720812	-14.788773017	-6.7036208906	11146	1298	297809928.32	11146	11146	85603008.408	11191	158	1087.904683	530.76190476	0.057020926081	677.16293496	18.747513289	0.00012474267214	180.0222641	7	12	2032	2323	0.18230755428	0.20841557509	0.60927687063
1	136.10191083	77.492182976	188.96294152	170.19638243	115.25322997	207.37726098	-37.527777778	-39.138888889	-30.375	-485.71094325	-972.54110632	-217.06745265	104.25	41.0625	175.3125	-78.078041354	-96.776901652	-46.841778908	78.078041354	96.776901652	46.841778908	-63.115204026	-64.467413655	-37.235834586	1727	504	71910896.095	1727	1727	58284495.282	1716	65	426.21073505	215.875	0.037001881005	1153.6359077	25.44838555	0.00013740830371	139.22963953	4	4	782	945	0.45280833816	0.54719166184	0
1	174.322155	120.0440219	214.80109479	184.65466297	132.91043398	218.66389658	-22.9193173	-23.390224981	-19.00155159	-68.037175422	-138.30505521	-28.844544574	189.1875	136.9375	220.375	-24.479705381	-32.297059527	-14.448463208	24.479705381	32.297059527	14.448463208	-24.894959856	-21.915574735	-11.397681318	17355	1394	241632865.68	17355	17355	175444354.76	17336.5	172	1192.9156392	456.71052632	0.054329200792	747.03462793	19.564550449	0.00010191750072	174.52856133	15	22	3693	3359	0.21279170268	0.19354652838	0.59366176894
1	174.91945311	121.35572398	219.77708426	181.37940631	123.25974026	219.07699443	-16.11416185	-16.050578035	-13.062138728	-101.27207355	-102.98334224	-23.643017406	177.875	128.1875	217.625	-21.443789889	-15.716157453	-7.6958388078	21.443789889	20.912719246	8.1909645829	-24.297661741	-20.60387265	-6.4216918411	20187	1384	220822621.07	20187	20187	167706744.67	20104.5	192	1198.3091598	458.79545455	0.062948931958	488.36441397	16.001097824	0.00012312239003	175.05038253	25	18	6878	3121	0.3407143211	0.15460444841	0.50468123049
1	219.92152704	175.27253446	241.04736656	208.90166415	160.1376702	238.51437216	26.482915718	27.078587699	22.092255125	205.65571816	291.1993908	100.2808841	131.375	72.5	211.9375	41.099177087	48.868659121	21.057282832	41.66981643	50.404497863	21.341991092	20.704412187	33.312937833	14.848590457	2829	878	181454191.2	2829	2829	59926722.577	2844	111	739.94597919	2829	0.078194942979	435.83684807	14.588997105	0.00042577760697	217.86650386	0	0	0	0	0	0	1
1	174.78336687	123.20254863	215.94576986	185.40317776	134.01688183	220.06653426	-23.488567073	-23.864329268	-19.479420732	-80.154520332	-124.44188349	-35.632794935	194.625	135.625	226.625	-32.278780732	-36.512327202	-18.351916368	32.338909355	36.512327202	18.351916368	-24.433747986	-18.757048006	-10.253006246	10437	1312	205382677.49	10437	10437	121744498.06	10398	178	1117.4019115	347.9	0.05780011557	582.02131302	17.659929447	0.00011485573159	175.2428138	12	16	3045	2387	0.29175050302	0.22870556673	0.47954393025
1	182.96158103	128.93201581	220.65936759	189.65207877	129.4190372	223.35229759	-7.2436115843	-6.3219761499	-6.0792163543	-29.570431078	47.728107841	-4.1471906671	187.375	135.75	226.375	-18.538735162	-10.335753443	-8.7655162423	21.674286966	35.359536024	13.463768278	-16.255533827	-13.027580821	-5.5394085143	12650	1174	206446717.14	12650	12650	140357098.25	12629	151	1006.3786933	486.53846154	0.061968478014	589.28693987	17.367596739	0.0001412923516	182.82150945	10	14	2417	2112	0.19106719368	0.16695652174	0.64197628458
1	180.47587581	129.645794	219.43444514	194.51440922	144.75072046	227.51873199	-10.863028953	-10.698218263	-9.3351893096	-35.290986172	-57.224579827	-11.192351941	147.6875	79.375	205.3125	-24.480497353	-27.228823982	-14.506210735	27.701264372	32.295582729	16.931238205	-18.741239041	-12.313802631	-6.7643309595	9534	898	184651541.5	9534	9534	94211510.112	9513	124	764.39673588	414.52173913	0.061185611688	612.7387259	17.656968198	0.00014067044582	180.24518199	9	12	2282	1670	0.23935389134	0.17516257604	0.58548353262
1	182.55515747	130.1771788	221.44630062	195.64705882	142.55732802	229.46460618	6.8131672598	7.5489323843	6.6414590747	-3.2120754351	41.482321891	12.975647876	213.625	165	241.0625	-5.5657618931	0.71623075536	-0.81128229246	12.211766693	19.243047611	8.2919491975	-16.66195738	-11.782417828	-4.7524754867	24004	1272	270275287.27	24004	24004	153872620.27	24013.5	146	1108.0105966	421.12280702	0.064916084266	520.08622365	16.194151029	0.00013664602634	182.27647591	24	29	5166	3471	0.21521413098	0.14460089985	0.64018496917
1	213.10913212	160.01651554	241.37305699	208.02446043	150.81582734	241.18992806	21.965168539	23.130337079	17.973033708	169.43838608	225.60347764	87.8689482	179.125	127.75	227.5	36.822726191	42.279148926	24.398908588	36.822726191	42.279148926	24.398908588	13.89201727	18.056918913	15.174280892	3088	890	141360578.88	3088	3088	103016007.47	3137	102	771.7031326	3088	0.080647561922	244.51331777	11.552567475	0.00037562147952	211.70207338	0	0	0	0	0	0	1
1	175.88096818	125.94659379	218.94948272	186.09994256	134.14704193	224.38770821	-4.1645962733	-4.5394853594	-3.227595386	-51.525484609	-38.080989267	-11.196398513	239.625	226.6875	245.0625	-16.577645793	-16.733380433	-8.9042901385	17.117846939	18.887308361	9.4160140698	-23.336146672	-16.013002839	-7.2492933783	25615	2254	491570015.13	25615	25615	139356808.05	25583	300	1930.63852	426.91666667	0.058346481307	602.67849193	17.741676301	0.0001070800298	175.68584026	27	29	6687	4968	0.26105797384	0.19394885809	0.54499316807
1	174.30233788	123.70591347	216.34444092	184.73469388	139.02755102	219.86326531	-15.915470494	-16.540669856	-13.027113238	-61.592850238	-120.78243142	-28.966695135	192.6875	145.625	225.9375	-27.541212305	-31.412375025	-16.125571095	29.914668762	33.580828451	17.327605946	-24.914776972	-18.253683165	-9.854335185	9453	1254	196039764.19	9453	9453	147541639.86	9444	163	1073.1992175	411	0.055414042608	656.38027757	18.546034075	0.00011987279996	174.61724729	7	15	1696	2436	0.17941394266	0.25769596953	0.5628900878
1	219.19455348	174.67320903	243.30961727	210.88745981	163.13933548	241.93569132	26.329787234	26.921440262	20.90589198	179.84922496	259.0583922	99.642060151	201.625	158.875	227	37.849531182	48.658960904	23.616292277	37.849531182	48.658960904	23.616292277	19.97743863	32.713612397	17.110841169	4076	1222	198947348.17	4076	4076	130142699.51	4091.5	156	1031.4873533	4076	0.09015345123	378.43314937	12.983775574	0.00041325010621	217.2278264	0	0	0	0	0	0	1
1	178.79525114	131.03346119	222.30743379	193.9591528	144.31467474	229.22919818	4.6416765053	5.6334120425	4.2792207792	-1.4982303875	36.724458994	13.404595229	167.25	116.5625	215.375	-3.5488126763	8.9818235007	2.9481189504	16.286578608	27.009501511	14.319736555	-20.421863713	-10.926135444	-3.8913423133	27375	1694	340795577.43	27375	27375	149880462.55	27287	206	1441.6174724	536.76470588	0.066563265271	456.71944902	15.416306875	0.00013051189841	178.5183666	30	20	8090	2790	0.29552511416	0.10191780822	0.60255707763
1	183.01333859	130.23060233	222.12093493	195.69513109	131.72434457	224.9917603	-8.0803048066	-8.6348182884	-7.2297772567	-50.293138258	-62.94915417	-8.035959057	162.375	111.75	213.4375	-15.92952505	-6.6428179347	-4.4579212514	26.011546928	22.511974794	12.820367138	-16.203776261	-11.728994299	-4.0778411689	40559	1706	371392939.61	40559	40559	191029784.55	40606.5	226	1468.9532482	571.25352113	0.066651429664	476.04971721	15.635543114	0.00014572961661	182.8569569	40	30	9770	4816	0.24088365098	0.11874060011	0.64037574891
1	179.78528413	114.4705909	217.56250849	192.2748538	111.16708438	220.99415205	-15.630859375	-16.555989583	-12.955078125	-55.688620818	-138.63123822	-22.378077546	87.125	30.375	165.8125	-21.677282184	-23.759299074	-10.607546207	21.677282184	27.026666791	10.661526612	-19.431830725	-27.489005732	-8.6362676133	22085	1536	329619309.02	22085	22085	162971828.38	22076	185	1310.535086	441.7	0.063519883725	505.3822133	16.30746321	0.00012371038455	179.86474332	18	29	4221	5767	0.1911251981	0.26112746208	0.54774733982
1	175.15162347	127.97718201	218.55948764	192.66238894	139.87857848	220.21915104	-21.164586583	-22.339313573	-17.239469579	-222.89655463	-371.10866432	-79.837087148	193.375	145.0625	236.875	-40.98965013	-44.022013388	-16.908115527	40.98965013	49.236985991	16.908115527	-24.065491381	-13.982414623	-7.6392884655	16785	1282	270049953.66	16785	16785	101818534.27	16741	156	1105.6576281	399.64285714	0.061215620159	518.75038053	16.513838961	0.00012158142028	175.28215559	17	23	4133	3907	0.24623175454	0.2327673518	0.52100089366
1	186.47655442	135.47976665	225.27023335	208.44864865	145.09189189	233.62792793	3.5100222717	4.7787676318	2.3830734967	-75.872262299	-39.358562448	-1.0581731467	167.6875	115.875	218.1875	-11.824122411	2.0339641507	-0.62629641731	15.571559779	29.78370031	7.311492232	-12.740560431	-6.4798299793	-0.92854275513	27084	1424	403722405.22	27084	27084	116049433.79	27085	186	1226.0484343	694.46153846	0.070714438361	444.01264095	14.980238992	0.00015629066598	186.18056729	24	14	7286	1746	0.26901491656	0.06446610545	0.66651897799
1	179.97165992	131.92493049	222.66986976	197.42293373	150.20327625	229.5443038	-14.486360612	-14.600133067	-10.78243513	-127.49823861	-176.00791966	-32.319072504	166.4375	126.75	218.75	-27.240517368	-32.730255424	-9.7955406643	28.574605965	38.271121922	10.933211299	-19.245454935	-10.03466614	-3.5289063408	20501	1688	374608648.42	20501	20501	152849000.94	20451	201	1475.7318779	386.81132075	0.067465057286	470.87873569	15.533666084	0.0001372068879	179.92814155	20	31	5157	4442	0.25154870494	0.21667235745	0.53177893761
1	184.68141354	123.05699291	220.68339996	197.77941176	129.89705882	221.93823529	-19.984272608	-21.985583224	-16.762778506	-178.20276677	-326.08096291	-66.090045553	104.875	37.9375	194.75	-27.803841018	-26.63314131	-12.013266128	27.803841018	26.63314131	12.013266128	-14.535701312	-18.902603719	-5.5153761474	40777	1190	2.72e+08	40777	40777	2.02e+08	40784.5	104	1083.1588396	529.57142857	0.068035345201	521.07860865	16.261460534	0.00014864552057	184.36834385	26	46	6400	7748	0.1569512225	0.19000907374	0.65303970375
1	139.96251429	71.807542857	197.32114286	166.62414579	107.93621868	204.22323462	-38.904862579	-42.511627907	-31.915433404	-562.41053196	-1441.9244766	-189.13899126	246.875	237	251.625	-87.194201244	-111.90140485	-40.433003036	87.194201244	111.90140485	40.433003036	-69.779360468	-76.521670598	-28.734093796	4375	544	1.15e+08	4375	4375	5.6e+07	4304	41	349.94308258	312.5	0.03950284706	1045.7680691	24.373360299	9.0689259912e-05	140.84574152	1	13	535	3840	0.12228571429	0.87771428571	0
1	170.39082078	77.688159932	210.43136703	206.05732484	119.2866242	224.94745223	-16.698365527	-19.350668648	-11.656760773	-328.86470287	-802.80188614	-100.02653338	237.625	232.4375	244.375	-56.829528235	-82.484629811	-24.295537956	56.829528235	89.995133724	24.295537956	-39.351053974	-70.641053523	-15.623869625	7103	776	1.73e+08	7103	7103	7.5e+07	7052	61	519.77341372	373.84210526	0.057500161568	592.6706205	18.359242017	0.00017133237234	169.93565823	9	9	2836	3250	0.39926791497	0.45755314656	0.14317893848
1	152.93867866	59.994817035	202.18021731	170.84165652	88.649208283	206.34348356	-29.349663785	-33.136407301	-24.457732949	-381.18193332	-1440.1958059	-135.38750708	247	244.5625	252.6875	-51.135834532	-81.454446139	-26.159195927	51.135834532	81.454446139	26.159195927	-56.803196098	-88.33439642	-23.875019343	16014	2082	574517971.86	16014	16014	108799444.01	15940.5	237	1786.9630577	333.625	0.049773334844	701.27371164	19.785363712	8.676237171e-05	153.67313309	12	34	4821	9821	0.30104908205	0.6132758836	0.085675034345
1	185.71684902	103.64070022	217.33873085	202.70844687	127.66212534	226.46866485	-21.811403509	-23.697368421	-18.368421053	-167.16085738	-524.20226315	-73.135441779	133.5625	47.25	195.5625	-31.33151164	-52.668953697	-14.533582444	31.33151164	52.668953697	14.533582444	-24.025025738	-44.688513237	-8.7165057995	4570	428	1.29e+08	4570	4570	7.3e+07	4560.5	28	386.42327037	457	0.067616135327	593.41752925	17.426977702	0.00021090434387	185.02050018	6	2	2267	549	0.49606126915	0.12013129103	0.38380743982
1	163.95814716	84.622132857	210.56315162	182.29966704	115.06659267	213.84239734	-23.225088968	-26.646797153	-19.167259786	-327.46895888	-1162.8772853	-119.84856245	142.625	51.1875	185.875	-49.829929126	-78.97835057	-23.596478294	53.623352757	85.866881612	26.356279617	-45.783727599	-63.707080599	-15.492085029	13428	1124	328534142.96	13428	13428	80673663.169	13319.5	133	979.47727583	312.27906977	0.055170852955	605.93725236	18.235414228	0.00010019370959	164.24118788	12	28	3619	7809	0.26951146857	0.58154602324	0.14894250819
1	184.7871321	100.1091718	220.60677618	188.21237113	108.76907216	222.44123711	0.73701298701	-1.2142857143	0.81818181818	43.457406083	-20.331499487	17.496075132	202.8125	111.5	234.1875	-8.5103677263	-17.901890321	-1.9511637683	34.878405481	51.113450273	17.206918678	-24.954742652	-48.220041655	-5.4484604722	2922	616	1.77e+08	2922	2922	4.5e+07	2917.5	74	529.63896641	324.66666667	0.065762295881	425.15510564	15.23664483	0.00023596173232	184.62326075	2	5	420	2049	0.14373716632	0.70123203285	0.15503080082
1	168.45504437	99.712283979	207.32706679	192.77750611	132.45232274	215.79706601	-25.760038241	-29.126195029	-20.82791587	-254.06689253	-558.53243991	-82.855296445	132.3125	53.8125	199.25	-61.818169423	-99.091787926	-32.274941841	61.818169423	99.091787926	32.274941841	-41.286830382	-48.616929476	-18.728169862	8564	1078	246527738.3	8564	8564	79539261.534	8548	129	904.51593328	295.31034483	0.055168537138	749.23632552	19.877826785	0.00012034384943	168.55913833	8	19	2269	4461	0.26494628678	0.52090144792	0.2141522653
1	153.6975052	66.598512714	203.14656965	177.94413751	100.49907919	211.30018416	-22.994023904	-26.562749004	-19.499501992	-315.12517369	-1113.7857099	-113.91355561	220.375	179.125	235.25	-52.664713414	-76.74997216	-26.642270355	52.796223193	77.894437347	26.80974576	-56.044369556	-81.730700742	-22.908667006	12506	2008	524407036.1	12506	12506	93564492.894	12519.5	224	1757.903224	378.96969697	0.050601964658	735.46564019	20.063759959	9.3088867603e-05	154.33414385	8	22	2776	8571	0.22197345274	0.6853510315	0.092675515752
1	194.30571361	109.92709815	215.48636795	207.33603239	136.53441296	221.09817814	-12.949840764	-16.571656051	-11.202229299	-93.338580898	-445.5885145	-50.798776667	225.1875	181.9375	244.8125	-26.770567483	-63.903882484	-17.506990709	29.897390397	63.903882484	20.427348103	-15.436161145	-38.402115305	-10.568868706	8436	1256	306655018.49	8436	8436	74058891.313	8424.5	147	1075.2421288	562.4	0.081944479418	560.70844952	16.373657494	0.0005788907781	193.50884377	7	5	2188	937	0.25936462779	0.11107159791	0.6295637743
1	165.1724819	73.592824226	203.18136932	166.23529412	84.494809689	200.28373702	-34.391566265	-38.56626506	-29.478915663	-341.14081695	-964.90147165	-121.84631299	230.75	164.4375	230.8125	-49.25811139	-77.999185124	-24.229134781	49.25811139	77.999185124	24.229134781	-44.569392858	-74.736389229	-22.873867331	3038	372	7.8e+07	3038	3038	7.00e+07	3041	44	315.6402674	276.18181818	0.069974605255	486.82683564	16.160690167	0.00026240032547	164.98324525	6	4	1696	639	0.55826201448	0.2103357472	0.23140223831
1	171.87324883	110.97009117	208.66333111	205.09593496	162.27804878	225.08455285	-23.814447592	-27.626062323	-18.480169972	-355.33685396	-812.01804334	-149.79093627	154.4375	89.1875	203.125	-64.593780473	-106.9874037	-36.388971275	64.593780473	106.9874037	36.388971275	-37.868625921	-37.359122284	-17.391905543	8994	786	158736951.6	8994	8994	86256194.252	8988.5	88	675.26803862	333.11111111	0.054468576055	913.76929771	21.856278847	0.00013970036971	171.64896721	8	16	2410	4180	0.26795641539	0.46475428063	0.26728930398
1	182.38430536	88.689663348	209.1218587	195.80324544	115.49391481	212.22312373	-27.945884146	-32.447408537	-25.485518293	-153.42211916	-584.21047389	-74.98140013	70.6875	0.5625	150.125	-41.567017677	-79.696251599	-24.273347121	41.567017677	79.696251599	24.273347121	-27.357569396	-59.639550108	-16.933377952	8436	1312	281819164.65	8436	8436	77734975.302	8480.5	163	1095.2954515	383.45454545	0.05955250932	669.06182563	18.751338289	0.00017678152146	182.86684183	4	15	1116	4204	0.13229018492	0.49834044571	0.36936936937
1	128.00109959	49.260131951	189.76484449	151.55209953	74	196.38569207	-30.641330166	-31.586698337	-25.571258907	-635.82066568	-2090.7052211	-197.77482097	127.5625	34.3125	170.0625	-79.904198979	-86.661227052	-35.593165732	79.904198979	86.661227052	35.593165732	-81.740775162	-99.069081504	-36.290392167	6366	842	190646844.16	6366	6366	73708434.781	6348	123	711.03859607	374.47058824	0.045976081878	755.99042623	20.906414799	8.9091519095e-05	129.03164789	7	10	3114	3252	0.48916116871	0.51083883129	0
1	148.31910463	77.119208745	190.62363352	170.13619632	107.24662577	200.48957055	-42.037356322	-45.564176245	-35.840996169	-539.14598982	-1434.9831379	-252.19370916	248.0625	247.0625	253	-75.796543401	-105.87511837	-44.32017882	75.796543401	105.87511837	44.32017882	-61.422770121	-71.21000471	-35.431603129	3842	1044	1.16e+08	3842	3842	1.15e+08	3833	112	890.07494945	384.2	0.034056662425	1550.8435777	29.397862627	8.5113184817e-05	151.98354971	3	6	739	2720	0.19234773555	0.70796460177	0.099687662676
1	164.04283708	72.187675562	204.04424157	199.72255489	137.79640719	217.31137725	-25.792537313	-30.831343284	-20.052238806	-315.02425787	-655.68350094	-74.862089392	136.1875	46.5	203.9375	-69.791690071	-114.05631737	-37.204682518	69.791690071	114.05631737	37.204682518	-45.699037675	-76.141537894	-22.01099508	5696	670	148117153.54	5696	5696	65273232.043	5684.5	89	562.28501225	316.44444444	0.049954591557	823.78500433	21.073225244	9.8136985617e-05	164.46454254	5	11	1946	2405	0.34164325843	0.4222261236	0.23613061798
1	143.47455721	70.935057633	198.35338769	182.13372093	125.40552326	213.93604651	-25.363636364	-29.572727273	-20.151948052	-454.24188943	-1231.7508009	-155.86440755	181.75	136.125	195.4375	-72.420739094	-96.01224338	-35.208821694	75.193904226	99.89684045	36.748067099	-66.267317543	-77.394155823	-27.701848967	7114	864	186794801.6	7114	7114	97141928.081	7101.5	98	746.98294939	374.42105263	0.043258718191	920.80544457	22.726958841	8.1296415695e-05	144.0097511	7	12	2747	4367	0.38614000562	0.61385999438	0
1	168.78017702	76.939368025	209.23645615	192.22888283	96.183469573	216.84650318	-15.852573018	-16.948539638	-13.152990264	-199.5681736	-640.63283897	-64.496583489	179.5	79.625	215.4375	-33.19299932	-45.483938312	-14.098402986	36.812016371	49.454845377	17.130780742	-51.596104746	-59.329384438	-20.440750311	23387	1438	299811419.93	23387	23387	186867646.42	23406	191	1228.3271737	311.82666667	0.058343659687	593.41344525	17.790841693	9.5956699396e-05	168.70849514	26	41	7738	9350	0.330867576	0.39979475777	0.26933766622
1	203.28873239	136.29244558	229.80857875	218.59776536	144.19553073	241.07821229	27.743534483	28.85237069	23.368534483	139.76540825	324.11814496	88.750940013	177.6875	115.5625	225	40.024396034	59.018127596	25.008276076	40.254104918	59.080026456	25.048142964	-17.087549373	0.023693120017	0.13137228342	7810	928	189427138.65	7810	7810	88109646.399	7808	121	786.12555979	710	0.068631068085	562.54583033	16.357595543	0.00023985490819	201.98033769	7	2	1610	259	0.20614596671	0.033162612036	0.76069142125
1	140.96930596	58.479765396	193.89178886	174.73796193	84.201567749	209.45800672	-29.533101045	-28.891114983	-24.364982578	-353.98116392	-875.64895476	-131.26582488	183.75	92.5	221.5625	-49.457950726	-57.363457408	-26.366870441	49.457950726	57.966691039	26.366870441	-79.406975804	-77.788987067	-35.785417605	10230	1148	221331787.05	10230	10230	120975267.36	10255.5	155	986.99458551	222.39130435	0.049881598959	782.9919416	20.74832412	7.5813069532e-05	141.61943701	9	34	2272	6680	0.22209188661	0.65298142717	0.12492668622
1	193.28361091	84.48660391	217.8228337	211.20120724	109.05633803	223.12877264	-17.265306122	-20.155844156	-16.233766234	-132.09388525	-650.23320199	-63.009084333	207	91.25	223	-28.622901485	-60.836228279	-14.541025899	28.622901485	60.836228279	14.541025899	-27.092670857	-51.782148552	-11.854372766	4143	608	144723687.43	4143	4143	79412952.971	4124.5	68	535.28415966	517.875	0.077194753383	272.33869277	12.31881121	0.00024829616927	193.76136413	1	6	397	1091	0.095824281921	0.26333574704	0.64083997104
1	183.69128205	109.34769231	216.85982906	182.96746575	93.551369863	217.38869863	9.9285714286	10.230458221	8.5606469003	97.489666285	251.58376631	45.852033771	137.8125	64.9375	198.1875	20.857270775	30.826689504	11.061293639	28.939238167	41.938676703	16.401344048	-36.684999716	-26.921060155	-12.817377402	8775	742	188391412.29	8775	8775	84686205.834	8751	91	637.32364069	351	0.064165620554	683.02538525	18.548008728	0.00022173167369	182.93775504	9	14	2621	1778	0.29868945869	0.20262108262	0.49868945869
1	145.37797216	56.587655538	195.17728225	172.03809524	78.197883598	209.85502646	-18.972085386	-19.234811166	-15.522988506	-280.30638936	-743.65658676	-105.36134194	168.75	80.9375	206.875	-46.821605111	-47.404273705	-23.43423368	48.959058645	48.378165521	24.142664843	-74.99830961	-79.681096925	-34.499924215	8117	1218	250529221.47	8117	8117	88254298.34	8128	166	1048.6205468	172.70212766	0.045438835599	914.30591663	22.224541112	7.4082711023e-05	146.03638066	7	40	1681	6436	0.20709621781	0.79290378219	0
1	166.47099586	90.914272941	207.48228456	186.18044237	113.84400466	217.55529686	-17.702917772	-19.522546419	-13.755083996	-170.81959967	-354.18120907	-75.696065588	203.6875	120.0625	233.25	-38.330092964	-45.61464137	-20.018093194	48.251174801	58.232840592	25.305288695	-53.905285903	-45.354479522	-22.194921897	8947	1144	195455272.71	8947	8947	107372392.31	8908	153	960.18214375	235.44736842	0.05091852048	780.4119288	20.159183829	9.7308334894e-05	166.98208902	12	22	3233	3707	0.36135017324	0.4143288253	0.22432100145
